id,locality,type_of_property,subtype_of_property,type_of_sale,price,number_of_bedrooms,surface,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_surface,garden,garden_surface,land_surface,number_of_facades,swimming_pool,state_of_the_building
10096522,Evere,APARTMENT,APARTMENT,residential_sale,235000,2,87,None,0,0,1,None,0,None,None,,0,TO_BE_DONE_UP
9965432,Forest,APARTMENT,APARTMENT,residential_sale,235000,2,90,0,0,0,1,None,0,None,None,2,0,TO_RENOVATE
9672857,Bastogne,APARTMENT,APARTMENT,residential_sale,235000,3,112,None,0,0,1,None,0,None,None,4,0,
9907505,Deerlijk,APARTMENT,APARTMENT,residential_sale,236000,2,130,0,0,0,1,None,1,None,,,0,GOOD
9585182,Bruxelles ville,APARTMENT,APARTMENT,residential_sale,250000,1,52,0,1,0,0,None,0,None,None,2,0,AS_NEW
10044945,Nord (Bruxelles),APARTMENT,APARTMENT,residential_sale,255000,1,48,0,1,0,0,None,0,None,None,2,0,
10104754,Oudenaarde,APARTMENT,DUPLEX,residential_sale,275000,3,155,1,0,0,0,None,0,None,None,2,0,JUST_RENOVATED
10019446,Neder-over-Heembeek,APARTMENT,APARTMENT,residential_sale,277500,3,100,0,0,0,1,None,0,None,None,4,0,
9669072,Oudenaarde,APARTMENT,APARTMENT,residential_sale,279000,1,92,0,0,0,0,None,0,None,,,0,GOOD
10110837,Oudenaarde,APARTMENT,APARTMENT,residential_sale,285000,2,109,None,0,0,0,None,0,None,,,0,GOOD
10077428,Geraardsbergen,APARTMENT,APARTMENT,residential_sale,288500,3,115,0,0,0,1,None,0,None,None,4,0,GOOD
10116148,Jette,APARTMENT,PENTHOUSE,residential_sale,298000,2,109,0,0,0,1,None,0,None,None,2,0,TO_RENOVATE
10092469,Mechelen,APARTMENT,DUPLEX,residential_sale,330000,2,92,0,0,0,1,None,0,None,None,2,0,GOOD
10114348,Ixelles,APARTMENT,GROUND_FLOOR,residential_sale,395000,2,110,0,0,0,0,None,1,None,None,2,0,TO_BE_DONE_UP
9984361,Heverlee,APARTMENT,GROUND_FLOOR,residential_sale,425000,2,98,None,0,0,0,None,1,None,,3,0,TO_BE_DONE_UP
10083509,Bredene,APARTMENT,APARTMENT,residential_sale,425000,4,142,0,0,0,1,None,0,None,,2,0,GOOD
10009016,Middelkerke,APARTMENT,APARTMENT,residential_sale,449000,2,75,0,0,0,0,None,0,None,None,2,0,JUST_RENOVATED
9956378,Woluwe-Saint-Pierre,APARTMENT,APARTMENT,residential_sale,450000,2,115,0,0,0,1,None,0,None,None,3,0,GOOD
9309581,Antwerp,APARTMENT,APARTMENT,residential_sale,490000,2,100,0,0,0,1,None,0,None,None,2,0,AS_NEW
10090106,Uccle,APARTMENT,APARTMENT,residential_sale,535000,4,180,0,0,0,1,None,0,None,None,2,0,TO_RENOVATE
10088786,Brussels City,APARTMENT,APARTMENT,residential_sale,575000,3,190,0,0,0,1,None,0,None,,2,0,JUST_RENOVATED
8549833,LIEGE 1,APARTMENT,DUPLEX,residential_sale,584750,5,234,None,0,0,1,None,0,None,None,2,0,AS_NEW
10066349,Temse,HOUSE,VILLA,residential_sale,549000,5,288,None,0,0,1,None,1,None,0,4,0,TO_RENOVATE
10066348,Temse,HOUSE,HOUSE,residential_sale,549000,5,288,None,0,0,1,None,1,None,0,4,0,TO_RENOVATE
9873684,Wavre,HOUSE,VILLA,residential_sale,550000,5,236,0,0,1,1,None,1,None,1622,4,1,TO_RENOVATE
9748806,AWAN,HOUSE,HOUSE,residential_sale,550000,4,200,0,0,0,0,None,0,None,2108,3,0,GOOD
10111383,SAINT-GÉRARD,HOUSE,HOUSE,residential_sale,550000,4,180,0,0,0,1,None,1,None,1056,4,0,JUST_RENOVATED
10055192,Herent,HOUSE,HOUSE,residential_sale,569000,4,218,0,0,0,1,None,1,None,1097,4,0,GOOD
10094886,Sterrebeek,HOUSE,HOUSE,residential_sale,570000,4,160,0,0,0,0,None,1,None,775,4,0,
9888490,Dion-Valmont,HOUSE,VILLA,residential_sale,575000,4,200,0,0,1,0,None,0,None,1738,4,0,TO_BE_DONE_UP
10118505,Beveren-Waas,HOUSE,HOUSE,residential_sale,580000,4,170,0,0,0,1,None,1,None,620,4,0,
9959837,Merchtem,HOUSE,APARTMENT_BLOCK,residential_sale,585000,5,270,0,0,0,1,None,0,None,190,2,0,TO_BE_DONE_UP
10074084,Nivelles,HOUSE,MIXED_USE_BUILDING,residential_sale,595000,6,251,0,0,1,1,None,0,None,2229,4,0,GOOD
10073570,Nivelles,HOUSE,HOUSE,residential_sale,595000,6,251,0,0,1,1,None,0,None,2229,4,0,GOOD
9968973,Villers-la-Ville,HOUSE,HOUSE,residential_sale,595000,3,143,1,0,0,1,None,1,None,2660,3,0,GOOD
10120473,Kraainem,HOUSE,HOUSE,residential_sale,595000,3,150,0,0,0,1,None,0,None,230,3,0,AS_NEW
10074083,BUZET,HOUSE,MIXED_USE_BUILDING,residential_sale,595000,6,251,0,0,1,1,None,0,None,2229,4,0,GOOD
10073554,BUZET,HOUSE,HOUSE,residential_sale,595000,6,251,0,0,1,1,None,0,None,2229,4,0,GOOD
10082569,Hoeilaart,HOUSE,VILLA,residential_sale,625000,3,279,0,0,0,1,None,0,None,884,4,0,GOOD
9937426,Woluwe-Saint-Pierre,HOUSE,HOUSE,residential_sale,645000,3,160,0,0,0,1,None,1,None,182,2,0,GOOD
10123023,RAMSDONK,HOUSE,MANSION,residential_sale,649000,4,363,0,0,0,0,None,0,None,355,4,0,GOOD
10068675,Gembloux,HOUSE,HOUSE,residential_sale,649000,3,160,0,0,0,1,None,1,None,2600,4,0,AS_NEW
9990873,Jemeppe-sur-Sambre Spy,HOUSE,HOUSE,residential_sale,649000,3,160,0,0,0,1,None,1,None,2600,4,0,AS_NEW
9866365,Vilvoorde,HOUSE,MANSION,residential_sale,650000,6,472,0,0,0,1,None,1,None,278,2,0,GOOD
10100113,Steenokkerzeel,HOUSE,VILLA,residential_sale,674000,4,220,0,0,0,1,None,1,None,767,4,0,GOOD
10116514,Mechelen,HOUSE,HOUSE,residential_sale,675000,4,199,0,0,0,1,None,0,None,0,3,0,AS_NEW
9832437,Arlon,HOUSE,HOUSE,residential_sale,675000,6,257,0,0,0,0,None,0,None,4923,4,0,GOOD
9832436,Arlon,HOUSE,MIXED_USE_BUILDING,residential_sale,675000,6,257,0,0,0,0,None,0,None,4923,4,0,GOOD
10095454,Waterloo,HOUSE,HOUSE,residential_sale,685000,4,180,1,0,0,1,None,1,None,140,2,0,AS_NEW
10100198,Uccle,HOUSE,HOUSE,residential_sale,695000,5,205,1,0,0,1,None,1,None,280,2,0,GOOD
9785305,Villers-la-Ville,HOUSE,EXCEPTIONAL_PROPERTY,residential_sale,695000,5,220,0,0,1,1,None,0,None,6122,4,0,GOOD
9626877,Woluwe-Saint-Lambert,HOUSE,APARTMENT_BLOCK,residential_sale,715000,7,322,0,0,0,1,None,1,None,175,2,0,TO_RENOVATE
9416922,Knokke-Heist,APARTMENT,APARTMENT,residential_sale,669000,3,94,0,0,0,1,None,0,None,,2,0,AS_NEW
9924891,Woluwe-Saint-Pierre,APARTMENT,APARTMENT,residential_sale,700000,3,162,0,0,0,1,None,0,None,None,,0,TO_BE_DONE_UP
10138886,Brussels City,APARTMENT,APARTMENT,residential_sale,320000,2,None,0,0,0,0,None,0,None,,,0,GOOD
10095681,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,APARTMENT,APARTMENT,residential_sale,540000,2,106,0,0,0,0,None,0,None,None,,0,AS_NEW
10126568,Antwerp,APARTMENT,APARTMENT,residential_sale,125000,1,21,1,1,0,1,None,0,None,,,0,AS_NEW
10080291,Woluwe-Saint-Lambert,APARTMENT,PENTHOUSE,residential_sale,699000,3,180,1,0,0,1,None,1,None,None,4,0,AS_NEW
10126567,Antwerp,APARTMENT,APARTMENT,residential_sale,750000,6,120,1,1,0,0,None,0,None,,,0,GOOD
10125922,Etterbeek,APARTMENT,APARTMENT,residential_sale,1075000,3,173,1,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
10126519,Antwerp,APARTMENT,APARTMENT,residential_sale,1350000,11,220,1,1,0,1,None,0,None,,,0,AS_NEW
10107188,Anderlecht,APARTMENT,APARTMENT,residential_sale,349500,2,86,0,0,0,1,None,0,None,None,2,0,AS_NEW
10132567,Evergem Sleidinge,APARTMENT,APARTMENT,residential_sale,255000,1,69,1,0,0,1,None,0,None,None,2,0,AS_NEW
10132556,Evergem Sleidinge,APARTMENT,APARTMENT,residential_sale,260000,1,69,1,0,0,1,None,0,None,None,2,0,AS_NEW
10132557,Evergem Sleidinge,APARTMENT,APARTMENT,residential_sale,310000,2,90,1,0,0,1,None,0,None,None,2,0,AS_NEW
10132565,Evergem Sleidinge,APARTMENT,APARTMENT,residential_sale,320000,2,93,1,0,0,1,None,0,None,None,2,0,AS_NEW
10132558,Evergem Sleidinge,APARTMENT,APARTMENT,residential_sale,330000,2,93,1,0,0,1,None,0,None,None,2,0,AS_NEW
10105305,Vorst,APARTMENT,DUPLEX,residential_sale,495000,2,160,None,0,1,1,None,0,None,None,2,0,GOOD
10148407,Gent,APARTMENT,APARTMENT,residential_sale,279000,1,76,0,0,0,1,None,0,None,,,0,
10148403,Gent,APARTMENT,APARTMENT,residential_sale,288000,1,76,0,0,0,1,None,0,None,,,0,
10148422,Gent,APARTMENT,APARTMENT,residential_sale,290000,1,76,0,0,0,1,None,0,None,,,0,
10148416,Gent,APARTMENT,APARTMENT,residential_sale,295000,1,76,0,0,0,1,None,0,None,,,0,
10148420,Gent,APARTMENT,APARTMENT,residential_sale,415000,2,103,0,0,0,1,None,1,None,,,0,
10148400,Gent,APARTMENT,APARTMENT,residential_sale,428000,2,103,0,0,0,1,None,1,None,,,0,
10148415,Gent,APARTMENT,APARTMENT,residential_sale,435000,2,103,0,0,0,1,None,1,None,,,0,
10146601,Turnhout,APARTMENT,APARTMENT,residential_sale,249000,3,111,0,0,0,1,None,1,None,None,,0,JUST_RENOVATED
10104665,Antwerpen,APARTMENT,APARTMENT,residential_sale,295000,2,113,1,0,1,1,None,0,None,None,2,0,JUST_RENOVATED
9867575,Neupre,APARTMENT,APARTMENT,residential_sale,204000,1,67,0,0,0,1,None,0,None,None,,0,
9891213,Jambes,APARTMENT,APARTMENT,residential_sale,208000,1,69,0,0,0,1,None,0,None,None,2,0,AS_NEW
9891212,Jambes,APARTMENT,APARTMENT,residential_sale,213000,1,69,0,0,0,1,None,0,None,None,2,0,AS_NEW
9867579,Neupre,APARTMENT,APARTMENT,residential_sale,237000,2,90,0,0,0,1,None,0,None,None,,0,
9867578,Neupre,APARTMENT,APARTMENT,residential_sale,259000,2,108,0,0,0,1,None,0,None,None,,0,
10023706,Jabbeke,HOUSE,HOUSE,residential_sale,720000,5,301,0,0,0,0,None,0,None,1623,3,0,GOOD
9637895,Etterbeek,HOUSE,HOUSE,residential_sale,725000,7,220,0,1,0,1,None,0,None,74,2,0,GOOD
10100816,Herenthout,HOUSE,VILLA,residential_sale,735000,4,440,0,0,0,1,None,1,None,1671,4,1,GOOD
9881304,Berchem-Sainte-Agathe,HOUSE,HOUSE,residential_sale,740000,7,279,0,0,0,1,None,1,None,132,2,0,JUST_RENOVATED
10099091,Schaerbeek,HOUSE,HOUSE,residential_sale,745000,4,370,0,0,0,1,None,1,None,180,2,0,AS_NEW
10036770,MALDEREN,HOUSE,HOUSE,residential_sale,745000,6,404,0,0,0,1,None,1,None,1795,4,0,TO_BE_DONE_UP
10107469,Waterloo,HOUSE,VILLA,residential_sale,749000,3,296,0,0,0,1,None,1,None,765,4,0,GOOD
9811732,Houffalize,HOUSE,MIXED_USE_BUILDING,residential_sale,750000,14,665,1,1,0,1,None,1,None,4500,4,0,AS_NEW
10037019,Lasne,HOUSE,HOUSE,residential_sale,785000,3,160,0,0,1,1,None,1,None,2699,4,1,GOOD
9970930,Woluwe-Saint-Pierre,HOUSE,HOUSE,residential_sale,795000,4,240,0,0,0,1,None,1,None,265,2,0,GOOD
9934277,Auderghem,HOUSE,HOUSE,residential_sale,795000,3,200,1,0,0,1,None,1,None,220,3,0,AS_NEW
10057774,Aalst,HOUSE,VILLA,residential_sale,798750,5,311,1,0,0,1,None,1,None,952,4,1,GOOD
10103522,Schaerbeek,HOUSE,HOUSE,residential_sale,800000,6,293,0,0,0,1,None,1,None,150,2,0,AS_NEW
10009403,Namur,HOUSE,APARTMENT_BLOCK,residential_sale,800000,9,560,0,0,0,1,None,0,None,170,3,0,TO_BE_DONE_UP
10101220,Wépion,HOUSE,HOUSE,residential_sale,820000,5,365,0,0,0,1,None,1,None,4210,4,1,AS_NEW
10096542,Woluwe-Saint-Lambert,HOUSE,HOUSE,residential_sale,850000,3,180,0,0,0,1,None,1,None,259,3,0,AS_NEW
9778362,Merchtem,HOUSE,HOUSE,residential_sale,890000,8,699,0,0,0,1,None,0,None,9812,4,0,GOOD
9779872,Lasne,HOUSE,HOUSE,residential_sale,895000,6,324,0,0,0,1,None,0,None,2293,4,0,JUST_RENOVATED
10001570,Waterloo,HOUSE,VILLA,residential_sale,900000,3,210,0,0,0,0,None,0,None,814,4,0,AS_NEW
9953218,Sambreville,HOUSE,APARTMENT_BLOCK,residential_sale,960000,17,360,0,0,0,1,None,0,None,898,3,0,GOOD
9915060,Woluwe-Saint-Pierre,HOUSE,HOUSE,residential_sale,995000,5,250,0,0,0,1,None,1,None,541,4,0,TO_RENOVATE
9301626,Hoeilaart,HOUSE,VILLA,residential_sale,1080000,4,390,1,0,0,1,None,1,None,2500,4,0,GOOD
10042798,Knokke-Heist Knokke,HOUSE,VILLA,residential_sale,1095000,4,265,1,0,0,1,None,0,None,423,3,0,AS_NEW
9510951,Bruxelles,HOUSE,HOUSE,residential_sale,1100000,6,335,1,0,0,1,None,1,None,132,2,0,AS_NEW
10024327,Brecht,HOUSE,VILLA,residential_sale,1195000,12,770,None,0,1,1,None,1,None,21150,4,0,TO_RENOVATE
9978961,Kraainem,HOUSE,VILLA,residential_sale,1245000,6,470,0,0,0,1,None,1,None,1886,4,0,GOOD
10082556,Beauvechain,HOUSE,VILLA,residential_sale,1290000,5,420,0,0,0,1,None,1,None,18000,4,1,AS_NEW
9782165,Bruxelles,HOUSE,APARTMENT_BLOCK,residential_sale,1295000,7,363,0,0,0,1,None,1,None,190,2,0,TO_BE_DONE_UP
9857499,Schaerbeek,HOUSE,APARTMENT_BLOCK,residential_sale,1295000,7,363,0,0,0,1,None,1,None,190,2,0,TO_BE_DONE_UP
10000765,Woluwé-Saint-Pierre,HOUSE,HOUSE,residential_sale,1295000,5,270,0,0,0,1,None,1,None,624,3,0,AS_NEW
10107225,Bruxelles,APARTMENT,APARTMENT,residential_sale,355000,2,None,0,0,0,1,None,0,None,None,4,0,AS_NEW
10118083,Braine-l'Alleud,APARTMENT,APARTMENT,residential_sale,374500,2,103,0,0,0,1,None,0,None,None,2,0,AS_NEW
10097894,Sint-Michiels,APARTMENT,APARTMENT,residential_sale,467500,2,126,0,0,0,1,None,0,None,,2,0,AS_NEW
9201553,Bruxelles,APARTMENT,APARTMENT,residential_sale,489000,1,65,0,0,0,0,None,0,None,None,,0,AS_NEW
9603512,Spa,APARTMENT,APARTMENT,residential_sale,545000,3,151,1,0,0,1,None,0,None,,4,1,AS_NEW
9708218,Uccle,APARTMENT,APARTMENT,residential_sale,595000,3,126,0,0,0,1,None,0,None,None,,0,AS_NEW
9946884,Woluwe-Saint-Lambert,APARTMENT,PENTHOUSE,residential_sale,645000,3,169,0,0,0,1,None,0,None,,,0,AS_NEW
10044358,Gent,APARTMENT,PENTHOUSE,residential_sale,665000,2,None,0,0,0,1,None,0,None,,4,0,AS_NEW
10041840,Gent,APARTMENT,PENTHOUSE,residential_sale,695000,2,None,0,0,0,1,None,0,None,,4,0,AS_NEW
10099365,Bruxelles,APARTMENT,APARTMENT,residential_sale,785000,3,144,1,0,0,1,None,0,None,,3,0,AS_NEW
10090241,Ixelles,APARTMENT,APARTMENT,residential_sale,785000,3,144,1,0,0,1,None,0,None,,3,0,AS_NEW
10072016,Woluwe-Saint-Lambert,APARTMENT,PENTHOUSE,residential_sale,890000,4,232,1,0,0,1,None,0,None,,,0,AS_NEW
10085792,Auderghem,APARTMENT,GROUND_FLOOR,residential_sale,936000,3,146,1,0,0,1,None,1,None,None,,0,AS_NEW
10080285,Schaerbeek,APARTMENT,TRIPLEX,residential_sale,1150000,3,230,0,0,0,1,None,0,None,None,4,0,AS_NEW
9090749,Gent,APARTMENT,APARTMENT,residential_sale,1295000,2,207,0,0,0,1,None,0,None,,2,0,AS_NEW
8902829,Ixelles,APARTMENT,APARTMENT,residential_sale,1420000,2,180,1,0,0,1,None,0,None,None,3,0,AS_NEW
9765081,Ixelles,APARTMENT,APARTMENT,residential_sale,1495000,3,174,0,0,0,1,None,0,None,,2,0,AS_NEW
10127767,Zwijnaarde,APARTMENT,APARTMENT,residential_sale,278000,1,76,0,0,0,1,None,0,None,,,0,
10127795,Zwijnaarde,APARTMENT,APARTMENT,residential_sale,305000,1,76,0,0,0,1,None,0,None,,,0,
10127765,Zwijnaarde,APARTMENT,APARTMENT,residential_sale,309000,1,76,0,0,0,1,None,0,None,,,0,
10127780,Zwijnaarde,APARTMENT,APARTMENT,residential_sale,314000,1,76,0,0,0,1,None,0,None,,,0,
10127787,Zwijnaarde,APARTMENT,APARTMENT,residential_sale,430000,2,103,0,0,0,1,None,1,None,,,0,
10127783,Zwijnaarde,APARTMENT,APARTMENT,residential_sale,435000,2,103,0,0,0,1,None,1,None,,,0,
10127778,Zwijnaarde,APARTMENT,APARTMENT,residential_sale,442000,1,103,0,0,0,1,None,0,None,,,0,
10127762,Zwijnaarde,APARTMENT,APARTMENT,residential_sale,446000,2,103,0,0,0,1,None,1,None,,,0,
10127776,Zwijnaarde,APARTMENT,APARTMENT,residential_sale,495000,3,124,0,0,0,1,None,1,None,,,0,
10127793,Zwijnaarde,APARTMENT,APARTMENT,residential_sale,507000,3,124,0,0,0,1,None,1,None,,,0,
10136565,Antwerp,APARTMENT,LOFT,residential_sale,649000,2,200,0,0,0,1,None,0,None,None,,0,GOOD
10124637,Brussel,APARTMENT,FLAT_STUDIO,residential_sale,198000,1,40,0,1,0,1,None,0,None,None,2,0,AS_NEW
10049006,Vilvoorde,APARTMENT,APARTMENT,residential_sale,268000,2,87,0,0,0,1,None,0,None,,,0,AS_NEW
10117267,Tervuren,HOUSE,VILLA,residential_sale,1295000,4,340,1,0,0,1,None,0,None,1381,4,0,AS_NEW
10116365,Waterloo,HOUSE,VILLA,residential_sale,1320000,6,266,1,0,0,1,None,0,None,2079,4,0,GOOD
10116572,De Haan,HOUSE,HOUSE,residential_sale,1345000,6,449,None,0,0,0,None,1,None,1796,,0,
9977022,Zuienkerke,HOUSE,HOUSE,residential_sale,1350000,4,517,0,0,0,1,None,1,None,14690,4,0,GOOD
9938606,Knokke-Heist Knokke,HOUSE,HOUSE,residential_sale,1375000,5,180,0,0,0,1,None,0,None,145,2,0,GOOD
9871018,Woluwe-Saint-Pierre,HOUSE,HOUSE,residential_sale,1395000,4,290,0,0,0,1,None,1,None,848,4,0,GOOD
9450425,Lasne Lasne-Chapelle-Saint-Lambert,HOUSE,HOUSE,residential_sale,1395000,4,499,0,0,0,1,None,1,None,4132,4,1,GOOD
10016028,Lasne,HOUSE,HOUSE,residential_sale,1495000,4,450,0,0,0,1,None,1,None,3918,4,1,TO_BE_DONE_UP
9481708,Ixelles,HOUSE,APARTMENT_BLOCK,residential_sale,1499000,10,470,0,0,0,0,None,0,None,134,2,0,TO_RENOVATE
10010073,Etterbeek,HOUSE,HOUSE,residential_sale,1550000,4,278,1,0,0,1,None,1,None,390,2,0,TO_BE_DONE_UP
9822726,Uccle,HOUSE,HOUSE,residential_sale,1550000,7,437,1,0,0,1,None,0,None,459,2,0,GOOD
9946157,Grez-Doiceau,HOUSE,EXCEPTIONAL_PROPERTY,residential_sale,1650000,4,660,0,0,0,1,None,0,None,5857,4,1,AS_NEW
9692640,Knokke-Heist,HOUSE,VILLA,residential_sale,1795000,5,None,0,0,0,1,None,1,None,671,4,1,JUST_RENOVATED
10099780,Ixelles,HOUSE,HOUSE,residential_sale,1850000,4,392,0,0,0,1,None,1,None,555,2,0,AS_NEW
10099781,Saint-Gilles,HOUSE,HOUSE,residential_sale,1850000,4,392,0,0,0,1,None,1,None,555,2,0,AS_NEW
10099631,Uccle,HOUSE,HOUSE,residential_sale,1850000,4,392,0,0,0,1,None,1,None,555,2,0,AS_NEW
10063008,Uccle,HOUSE,EXCEPTIONAL_PROPERTY,residential_sale,1860000,5,511,1,0,0,1,None,0,None,18000,4,0,AS_NEW
9985938,Ixelles,HOUSE,HOUSE,residential_sale,1890000,4,440,0,0,0,1,None,1,None,177,2,0,GOOD
9840581,Etterbeek,HOUSE,HOUSE,residential_sale,1980000,7,485,1,0,0,1,None,1,None,565,3,0,GOOD
10060099,Oudenaarde,HOUSE,MANSION,residential_sale,2000000,4,550,0,0,0,1,None,0,None,410,2,0,AS_NEW
9883258,Ixelles,HOUSE,MANSION,residential_sale,2150000,5,485,0,0,0,1,None,0,None,140,2,0,AS_NEW
9997886,Knokke-Heist,HOUSE,VILLA,residential_sale,2175000,4,212,0,0,0,1,None,1,None,366,4,0,AS_NEW
8418358,Antwerp,HOUSE,HOUSE,residential_sale,2450000,6,446,0,1,0,1,None,1,None,266,3,0,AS_NEW
10070098,Braine-l'Alleud,HOUSE,VILLA,residential_sale,2850000,5,400,0,0,1,0,None,0,None,5007,4,1,AS_NEW
9970989,Woluwe-Saint-Pierre,HOUSE,VILLA,residential_sale,3150000,7,580,0,0,0,1,None,0,None,2137,4,1,GOOD
9902734,Lasne,HOUSE,HOUSE,residential_sale,3200000,7,780,1,0,0,1,None,1,None,5168,4,1,AS_NEW
7383345,Woluwe-Saint-Pierre,HOUSE,EXCEPTIONAL_PROPERTY,residential_sale,3380000,7,600,1,0,0,1,None,0,None,1390,4,1,AS_NEW
9956012,Ixelles,HOUSE,MANSION,residential_sale,3450000,6,600,0,0,0,1,None,0,None,1250,4,0,GOOD
10037054,St-Genesius-Rode,HOUSE,HOUSE,residential_sale,3475000,6,650,1,0,1,1,None,1,None,3500,4,0,AS_NEW
10080508,Lasne,HOUSE,EXCEPTIONAL_PROPERTY,residential_sale,3995000,4,478,1,0,0,1,None,0,None,8000,4,1,AS_NEW
10123708,Bruxelles,APARTMENT,APARTMENT,residential_sale,375000,2,93,0,1,0,1,None,0,None,None,,0,GOOD
10123432,Schaerbeek,APARTMENT,APARTMENT,residential_sale,590000,3,147,1,0,0,1,None,0,None,None,2,0,AS_NEW
10125005,Anderlecht,APARTMENT,LOFT,residential_sale,645000,4,197,1,0,0,1,None,0,None,,,0,AS_NEW
10144062,Mons,APARTMENT,APARTMENT,residential_sale,220000,2,120,1,0,0,1,None,0,None,,4,0,AS_NEW
10130705,Evergem Sleidinge,APARTMENT,APARTMENT,residential_sale,320000,2,90,1,0,0,1,None,0,None,None,2,0,AS_NEW
10141519,Balen,APARTMENT,PENTHOUSE,residential_sale,359000,3,138,0,0,0,1,None,0,None,,3,0,
10142111,Ixelles,APARTMENT,APARTMENT,residential_sale,495000,3,115,0,0,0,0,None,0,None,None,2,0,
10145213,Denderleeuw,APARTMENT,APARTMENT,residential_sale,209000,2,69,0,0,0,1,None,0,None,,,0,GOOD
10096569,Bruxelles,APARTMENT,APARTMENT,residential_sale,220000,2,82,0,0,0,1,None,0,None,None,2,0,GOOD
10145546,Léglise Assenois,APARTMENT,APARTMENT,residential_sale,229000,2,164,0,0,0,1,None,1,None,None,,0,
10145796,Genappe,APARTMENT,TRIPLEX,residential_sale,235000,1,75,None,0,0,1,None,0,None,None,,0,AS_NEW
10145212,Kapellen,APARTMENT,APARTMENT,residential_sale,259000,2,84,1,0,0,1,None,0,None,None,2,0,GOOD
10145673,Antwerpen,APARTMENT,APARTMENT,residential_sale,549000,3,169,0,0,0,1,None,0,None,None,2,0,GOOD
10145952,Ixelles,APARTMENT,TRIPLEX,residential_sale,2490000,5,560,1,0,1,1,None,0,None,None,2,0,
10132463,Anderlecht,APARTMENT,APARTMENT,residential_sale,165000,1,57,0,0,0,1,None,0,None,None,2,0,GOOD
10132599,Bressoux,APARTMENT,APARTMENT,residential_sale,189000,2,94,0,0,0,1,None,0,None,None,2,0,GOOD
10132602,Wezembeek-Oppem,APARTMENT,APARTMENT,residential_sale,325000,2,80,0,0,0,1,None,0,None,None,,0,
10132507,Bruxelles,APARTMENT,APARTMENT,residential_sale,555000,2,130,0,0,0,1,None,0,None,,2,0,AS_NEW
10147919,Herentals,APARTMENT,GROUND_FLOOR,residential_sale,279488,2,101,0,0,0,1,None,1,None,,2,0,
10135401,Ixelles,APARTMENT,APARTMENT,residential_sale,449000,2,112,0,0,0,1,None,0,None,None,2,0,GOOD
10134734,BRUXELLES,APARTMENT,APARTMENT,residential_sale,475000,2,97,0,0,0,1,None,0,None,None,2,0,AS_NEW
10134910,Woluwe-Saint-Pierre,APARTMENT,APARTMENT,residential_sale,1050000,4,221,1,0,0,1,None,1,None,None,2,0,AS_NEW
10121740,Seraing,APARTMENT,APARTMENT,residential_sale,119000,2,109,0,0,0,1,None,0,None,,,0,GOOD
9898849,Grez-Doiceau,APARTMENT,FLAT_STUDIO,residential_sale,120000,1,47,0,0,0,0,None,0,None,None,2,0,GOOD
10028498,Langemark,APARTMENT,DUPLEX,residential_sale,125000,5,187,0,0,0,1,None,0,None,,,0,TO_BE_DONE_UP
10111576,BEVEREN,APARTMENT,APARTMENT,residential_sale,125000,1,70,None,0,0,1,None,0,None,None,2,0,
10010899,Liège,APARTMENT,APARTMENT,residential_sale,129500,1,65,0,0,0,0,None,0,None,,,0,TO_BE_DONE_UP
9941114,Evere,APARTMENT,FLAT_STUDIO,residential_sale,135000,0,34,0,0,0,1,None,0,None,None,,0,TO_BE_DONE_UP
9985000,LAUWE,APARTMENT,APARTMENT,residential_sale,135000,3,125,0,0,1,1,None,0,None,None,,0,TO_BE_DONE_UP
10120709,Herstal,APARTMENT,APARTMENT,residential_sale,139000,2,69,0,0,0,0,None,1,None,None,4,0,GOOD
10078602,Lasne,HOUSE,HOUSE,residential_sale,3995000,4,478,0,0,1,1,None,1,None,8000,4,1,JUST_RENOVATED
9720875,Woluwe-Saint-Pierre,HOUSE,HOUSE,residential_sale,4300000,8,950,0,0,0,1,None,1,None,11600,4,1,TO_RENOVATE
10012809,Knokke-Heist,HOUSE,VILLA,residential_sale,4395000,6,357,0,0,0,1,None,1,None,664,3,0,AS_NEW
10010920,Knokke-Heist,HOUSE,VILLA,residential_sale,4395000,6,357,0,0,0,1,None,1,None,664,3,0,JUST_RENOVATED
9587042,Saint-Gilles,HOUSE,EXCEPTIONAL_PROPERTY,residential_sale,4950000,6,1000,1,0,0,1,None,1,None,5000,4,1,AS_NEW
9758349,Uccle,HOUSE,VILLA,residential_sale,5500000,6,1173,1,0,0,1,None,0,None,5705,4,0,AS_NEW
9219731,Overijse,HOUSE,CASTLE,residential_sale,8000000,12,1100,0,0,0,1,None,1,1,500000,4,1,AS_NEW
10148823,Saint-Hubert,HOUSE,HOUSE,residential_sale,295000,6,229,None,0,0,1,None,0,None,5798,4,0,
10127141,Uccle,HOUSE,HOUSE,residential_sale,615000,4,180,0,0,0,1,None,1,None,404,3,0,GOOD
10143347,Heusden,HOUSE,HOUSE,residential_sale,590000,4,214,1,0,0,1,None,1,None,323,2,0,AS_NEW
10023895,Marchin,HOUSE,HOUSE,residential_sale,155000,3,99,0,0,0,0,None,1,None,320,,0,TO_BE_DONE_UP
10131896,WALHAIN,HOUSE,HOUSE,residential_sale,300000,2,110,0,0,0,0,None,0,None,55,2,0,GOOD
