post_code,type_of_property,subtype,price,construction_year,state,type_of_sale,bedrooms_count,habitable_surface,kitchen_type,furnished,fireplace,has_terrace,terrace_area,has_garden,garden_area,land_area,num_facade,swimmingpool
1083,HOUSE,MANSION,845000.0,1920.0,AS_NEW,Regular,5.0,336.0,USA_HYPER_EQUIPPED,False,False,True,31.0,True,60.0,175.0,2.0,False
1050,HOUSE,APARTMENT_BLOCK,850000.0,1920.0,GOOD,Regular,5.0,385.0,INSTALLED,False,False,True,25.0,None,None,120.0,2.0,False
1200,HOUSE,HOUSE,850000.0,1961.0,AS_NEW,Regular,4.0,263.0,INSTALLED,False,False,True,8.0,True,120.0,240.0,2.0,False
1200,HOUSE,HOUSE,875000.0,1958.0,GOOD,Regular,4.0,310.0,USA_SEMI_EQUIPPED,False,False,True,None,True,98.0,208.0,2.0,False
1200,HOUSE,HOUSE,995000.0,1961.0,TO_RENOVATE,Regular,4.0,304.0,INSTALLED,False,False,True,None,None,None,680.0,4.0,False
1180,HOUSE,HOUSE,1085000.0,1878.0,TO_BE_DONE_UP,Regular,5.0,325.0,INSTALLED,False,False,True,20.0,True,150.0,410.0,2.0,False
1050,HOUSE,APARTMENT_BLOCK,1100000.0,1899.0,GOOD,Regular,7.0,300.0,SEMI_EQUIPPED,False,False,True,50.0,True,50.0,124.0,2.0,False
6900,HOUSE,HOUSE,1250000.0,2010.0,AS_NEW,Regular,17.0,680.0,INSTALLED,False,False,True,165.0,None,None,1500.0,2.0,False
1050,HOUSE,MIXED_USE_BUILDING,1445000.0,1888.0,GOOD,Regular,4.0,540.0,HYPER_EQUIPPED,False,False,True,33.0,None,None,190.0,2.0,False
1640,HOUSE,VILLA,2750000.0,1962.0,AS_NEW,Regular,5.0,480.0,HYPER_EQUIPPED,False,False,True,80.0,None,None,4539.0,4.0,False
2930,HOUSE,VILLA,3250000.0,1936.0,GOOD,Regular,5.0,577.0,HYPER_EQUIPPED,True,True,True,396.0,True,8500.0,10431.0,4.0,True
4870,HOUSE,HOUSE,89000.0,None,TO_RENOVATE,Regular,3.0,115.0,NOT_INSTALLED,False,False,None,None,None,None,211.0,3.0,False
6980,HOUSE,HOUSE,225000.0,1900.0,TO_RENOVATE,Regular,3.0,300.0,NOT_INSTALLED,False,False,None,None,True,700.0,780.0,3.0,False
1210,HOUSE,HOUSE,495000.0,1886.0,AS_NEW,Regular,4.0,191.0,USA_HYPER_EQUIPPED,False,False,True,20.0,True,50.0,136.0,2.0,False
1040,HOUSE,HOUSE,550000.0,1912.0,TO_RENOVATE,Regular,2.0,200.0,SEMI_EQUIPPED,False,False,None,None,True,60.0,200.0,2.0,False
1950,HOUSE,HOUSE,1400000.0,1990.0,GOOD,Regular,6.0,450.0,USA_INSTALLED,False,False,True,None,True,550.0,873.0,4.0,False
1950,HOUSE,HOUSE,510000.0,1957.0,TO_RENOVATE,Regular,3.0,129.0,HYPER_EQUIPPED,False,False,True,10.0,True,515.0,714.0,3.0,False
1970,HOUSE,VILLA,845000.0,1938.0,GOOD,Regular,4.0,185.0,HYPER_EQUIPPED,False,False,True,10.0,True,600.0,614.0,4.0,False
8510,HOUSE,VILLA,1450000.0,1966.0,GOOD,Regular,4.0,515.0,INSTALLED,False,True,None,None,True,None,3781.0,4.0,False
6230,HOUSE,HOUSE,249000.0,None,TO_BE_DONE_UP,Regular,3.0,190.0,INSTALLED,False,False,True,None,True,1000.0,1250.0,4.0,False
6741,HOUSE,HOUSE,249000.0,1875.0,TO_RENOVATE,Regular,3.0,387.0,SEMI_EQUIPPED,False,False,None,None,True,None,427.0,3.0,False
1140,HOUSE,HOUSE,275000.0,1899.0,TO_RENOVATE,Regular,2.0,140.0,None,False,False,None,None,True,32.0,112.0,2.0,False
1090,HOUSE,HOUSE,530000.0,1964.0,TO_RENOVATE,Regular,3.0,203.0,NOT_INSTALLED,False,False,True,9.0,True,105.0,192.0,2.0,False
8500,HOUSE,HOUSE,295000.0,1954.0,GOOD,Regular,3.0,150.0,INSTALLED,False,False,True,None,None,None,422.0,3.0,False
1560,HOUSE,HOUSE,383000.0,1962.0,TO_RENOVATE,Regular,3.0,134.0,SEMI_EQUIPPED,False,False,True,30.0,True,426.0,426.0,4.0,False
9130,HOUSE,HOUSE,419000.0,1981.0,GOOD,Regular,4.0,205.0,INSTALLED,False,False,True,None,None,None,330.0,3.0,False
2960,HOUSE,HOUSE,425000.0,1992.0,TO_RENOVATE,Regular,2.0,135.0,INSTALLED,False,True,True,30.0,True,977.0,1152.0,4.0,False
2980,HOUSE,HOUSE,499000.0,2005.0,TO_BE_DONE_UP,Regular,4.0,150.0,SEMI_EQUIPPED,False,False,True,45.0,True,683.0,794.0,4.0,False
1020,HOUSE,HOUSE,725000.0,None,AS_NEW,Regular,4.0,200.0,USA_HYPER_EQUIPPED,False,False,True,None,True,500.0,600.0,4.0,False
1082,HOUSE,HOUSE,595000.0,1974.0,AS_NEW,Regular,4.0,313.0,HYPER_EQUIPPED,False,False,True,60.0,True,155.0,270.0,3.0,True
3052,HOUSE,VILLA,785000.0,2010.0,GOOD,Regular,5.0,258.0,USA_HYPER_EQUIPPED,False,False,None,None,None,None,1120.0,4.0,False
1090,HOUSE,APARTMENT_BLOCK,849000.0,1960.0,GOOD,Regular,4.0,200.0,SEMI_EQUIPPED,False,False,True,20.0,True,19.0,154.0,2.0,False
6870,HOUSE,HOUSE,99000.0,1874.0,TO_RENOVATE,Regular,3.0,193.0,NOT_INSTALLED,False,False,True,None,True,80.0,196.0,2.0,False
4540,HOUSE,HOUSE,189500.0,1899.0,TO_RENOVATE,Regular,3.0,150.0,SEMI_EQUIPPED,False,False,True,None,None,None,700.0,4.0,False
1400,HOUSE,TOWN_HOUSE,493000.0,2005.0,GOOD,Regular,3.0,160.0,HYPER_EQUIPPED,False,False,True,30.0,True,25.0,331.0,3.0,False
1400,HOUSE,HOUSE,493000.0,2005.0,GOOD,Regular,3.0,160.0,HYPER_EQUIPPED,False,False,True,30.0,True,25.0,331.0,3.0,False
8792,HOUSE,OTHER_PROPERTY,795000.0,1957.0,GOOD,Regular,3.0,700.0,HYPER_EQUIPPED,False,True,True,None,None,None,4047.0,4.0,True
8792,HOUSE,VILLA,795000.0,1957.0,GOOD,Regular,3.0,700.0,HYPER_EQUIPPED,False,True,True,None,None,None,4047.0,4.0,True
9030,HOUSE,HOUSE,549000.0,2005.0,GOOD,Regular,5.0,201.0,INSTALLED,False,False,None,None,True,None,590.0,3.0,False
4500,HOUSE,HOUSE,295000.0,1930.0,TO_BE_DONE_UP,Regular,3.0,185.0,SEMI_EQUIPPED,False,False,True,32.0,None,None,151.0,None,False
6700,HOUSE,HOUSE,450000.0,1966.0,GOOD,Regular,3.0,178.0,INSTALLED,False,False,True,1.0,True,758.0,865.0,4.0,False
1950,HOUSE,HOUSE,695000.0,1990.0,GOOD,Regular,3.0,195.0,HYPER_EQUIPPED,False,False,True,30.0,True,95.0,233.0,2.0,False
4500,HOUSE,HOUSE,140000.0,1918.0,TO_RENOVATE,Regular,4.0,160.0,SEMI_EQUIPPED,False,False,True,None,True,75.0,160.0,2.0,False
2830,HOUSE,HOUSE,255000.0,1957.0,TO_BE_DONE_UP,Regular,4.0,211.0,INSTALLED,False,False,True,20.0,True,None,217.0,2.0,False
1190,HOUSE,HOUSE,825000.0,1925.0,GOOD,Regular,4.0,244.0,USA_INSTALLED,False,False,True,35.0,None,None,113.0,2.0,False
1050,HOUSE,HOUSE,1960000.0,1890.0,AS_NEW,Regular,6.0,509.0,HYPER_EQUIPPED,False,True,True,50.0,True,200.0,300.0,2.0,False
4540,HOUSE,HOUSE,275000.0,2003.0,GOOD,Regular,4.0,180.0,INSTALLED,False,False,True,None,True,180.0,307.0,3.0,False
4000,HOUSE,HOUSE,239000.0,1956.0,TO_BE_DONE_UP,Regular,3.0,100.0,INSTALLED,False,False,None,None,True,150.0,240.0,2.0,False
9090,HOUSE,HOUSE,480000.0,None,GOOD,Regular,4.0,287.0,HYPER_EQUIPPED,False,False,True,None,None,None,505.0,2.0,False
1040,HOUSE,HOUSE,575000.0,1920.0,GOOD,Regular,3.0,120.0,INSTALLED,False,False,None,None,True,70.0,120.0,2.0,False
6987,HOUSE,HOUSE,225000.0,1900.0,TO_RENOVATE,Regular,3.0,300.0,NOT_INSTALLED,False,False,None,None,True,700.0,780.0,3.0,False
1070,HOUSE,HOUSE,339000.0,1935.0,TO_RENOVATE,Regular,4.0,145.0,HYPER_EQUIPPED,False,False,True,17.0,True,25.0,189.0,2.0,False
1331,HOUSE,HOUSE,395000.0,1956.0,TO_RENOVATE,Regular,2.0,115.0,NOT_INSTALLED,False,False,True,10.0,True,700.0,783.0,4.0,False
1430,HOUSE,HOUSE,695000.0,1998.0,AS_NEW,Regular,4.0,288.0,INSTALLED,False,True,True,43.0,True,1346.0,1945.0,4.0,True
1040,HOUSE,HOUSE,1350000.0,1930.0,TO_RENOVATE,Regular,9.0,355.0,INSTALLED,False,False,True,None,True,80.0,3.0,2.0,False
7860,HOUSE,HOUSE,205000.0,None,AS_NEW,Regular,2.0,101.0,INSTALLED,False,False,True,None,None,None,320.0,2.0,False
1180,HOUSE,HOUSE,450000.0,1938.0,TO_BE_DONE_UP,Regular,3.0,120.0,NOT_INSTALLED,False,False,None,None,None,None,150.0,2.0,False
2860,HOUSE,HOUSE,469000.0,1960.0,JUST_RENOVATED,Regular,4.0,164.0,INSTALLED,False,False,True,38.0,True,190.0,316.0,2.0,False
8510,HOUSE,VILLA,850000.0,1992.0,GOOD,Regular,5.0,450.0,INSTALLED,False,True,True,None,True,None,1835.0,4.0,False
8370,HOUSE,HOUSE,265000.0,1958.0,GOOD,Regular,3.0,130.0,INSTALLED,True,False,True,34.0,None,None,140.0,2.0,False
9100,HOUSE,HOUSE,300000.0,1968.0,GOOD,Regular,3.0,206.0,INSTALLED,False,False,True,25.0,True,135.0,304.0,2.0,False
1350,HOUSE,HOUSE,425000.0,1850.0,GOOD,Regular,6.0,300.0,INSTALLED,False,False,True,None,True,1600.0,1750.0,3.0,False
4680,HOUSE,HOUSE,84000.0,1899.0,TO_RENOVATE,Regular,1.0,89.0,NOT_INSTALLED,True,False,None,None,True,125.0,167.0,2.0,False
6044,HOUSE,BUNGALOW,89000.0,1957.0,GOOD,Regular,1.0,84.0,SEMI_EQUIPPED,False,False,True,None,True,None,250.0,2.0,False
4051,HOUSE,HOUSE,99000.0,1960.0,TO_RENOVATE,Regular,3.0,160.0,NOT_INSTALLED,False,False,True,40.0,True,78.0,272.0,2.0,False
4030,HOUSE,HOUSE,129000.0,1932.0,TO_BE_DONE_UP,Regular,2.0,70.0,INSTALLED,False,False,None,None,None,None,49.0,2.0,False
4051,HOUSE,HOUSE,139000.0,1885.0,TO_RENOVATE,Regular,4.0,200.0,NOT_INSTALLED,False,False,True,15.0,True,30.0,380.0,4.0,False
4102,HOUSE,HOUSE,140000.0,1899.0,TO_BE_DONE_UP,Regular,2.0,136.0,SEMI_EQUIPPED,False,False,True,None,None,None,65.0,3.0,False
6780,HOUSE,HOUSE,160000.0,1900.0,TO_RENOVATE,Regular,4.0,117.0,SEMI_EQUIPPED,False,False,None,None,True,None,279.0,2.0,False
4877,HOUSE,HOUSE,165000.0,1965.0,TO_RENOVATE,Regular,3.0,140.0,NOT_INSTALLED,False,False,True,20.0,True,80.0,269.0,3.0,False
4430,HOUSE,HOUSE,178000.0,1955.0,GOOD,Regular,2.0,127.0,INSTALLED,False,False,True,18.0,True,300.0,405.0,3.0,False
1300,HOUSE,HOUSE,180000.0,1899.0,TO_RENOVATE,Regular,3.0,190.0,NOT_INSTALLED,False,False,None,None,None,None,72.0,2.0,False
4870,HOUSE,HOUSE,189000.0,1993.0,TO_RENOVATE,Regular,2.0,156.0,NOT_INSTALLED,False,False,True,11.0,True,500.0,726.0,4.0,False
4877,HOUSE,HOUSE,189000.0,1993.0,TO_RENOVATE,Regular,2.0,156.0,NOT_INSTALLED,False,False,True,11.0,True,500.0,726.0,4.0,False
9100,HOUSE,HOUSE,189000.0,1955.0,TO_RENOVATE,Regular,2.0,76.0,NOT_INSTALLED,False,False,True,None,None,None,58.0,2.0,False
1400,HOUSE,HOUSE,195000.0,1900.0,AS_NEW,Regular,3.0,105.0,USA_SEMI_EQUIPPED,False,False,None,None,None,None,37.0,2.0,False
4500,HOUSE,HOUSE,199000.0,1875.0,GOOD,Regular,5.0,200.0,SEMI_EQUIPPED,False,False,True,None,True,180.0,237.0,2.0,False
1390,HOUSE,HOUSE,230000.0,1918.0,GOOD,Regular,3.0,113.0,SEMI_EQUIPPED,False,False,True,None,None,None,355.0,3.0,False
4030,HOUSE,HOUSE,249000.0,1967.0,AS_NEW,Regular,3.0,150.0,INSTALLED,False,False,True,20.0,True,125.0,239.0,3.0,False
4430,HOUSE,HOUSE,249000.0,1918.0,TO_BE_DONE_UP,Regular,3.0,180.0,INSTALLED,False,False,None,None,True,100.0,249.0,2.0,False
4430,HOUSE,MIXED_USE_BUILDING,249000.0,1918.0,TO_BE_DONE_UP,Regular,2.0,180.0,INSTALLED,False,False,None,None,True,100.0,249.0,2.0,False
4470,HOUSE,HOUSE,249000.0,1950.0,TO_BE_DONE_UP,Regular,4.0,150.0,SEMI_EQUIPPED,False,False,True,50.0,True,1000.0,1100.0,3.0,False
4480,HOUSE,HOUSE,249000.0,1900.0,GOOD,Regular,5.0,230.0,SEMI_EQUIPPED,False,False,True,None,True,430.0,545.0,2.0,False
4500,HOUSE,HOUSE,249000.0,1989.0,GOOD,Regular,2.0,118.0,SEMI_EQUIPPED,False,False,True,6.0,None,None,767.0,4.0,False
8793,HOUSE,HOUSE,249000.0,1978.0,TO_BE_DONE_UP,Regular,3.0,231.0,SEMI_EQUIPPED,False,False,True,21.0,None,None,214.0,2.0,False
4557,HOUSE,HOUSE,249500.0,1918.0,GOOD,Regular,4.0,170.0,INSTALLED,False,False,True,None,True,None,750.0,3.0,False
4020,HOUSE,HOUSE,259000.0,1997.0,TO_BE_DONE_UP,Regular,3.0,120.0,SEMI_EQUIPPED,False,False,True,32.0,True,250.0,503.0,3.0,False
4400,HOUSE,HOUSE,259000.0,1968.0,GOOD,Regular,3.0,158.0,INSTALLED,False,True,True,190.0,True,190.0,490.0,4.0,False
9600,HOUSE,HOUSE,259000.0,1930.0,AS_NEW,Regular,3.0,150.0,USA_HYPER_EQUIPPED,False,False,True,30.0,True,200.0,350.0,2.0,False
4470,HOUSE,HOUSE,260000.0,1992.0,GOOD,Regular,3.0,130.0,INSTALLED,False,False,True,18.0,True,300.0,594.0,4.0,True
1495,HOUSE,HOUSE,265000.0,1900.0,GOOD,Regular,4.0,193.0,HYPER_EQUIPPED,False,False,True,30.0,True,90.0,210.0,3.0,False
5377,HOUSE,HOUSE,274500.0,2002.0,GOOD,Regular,3.0,128.0,INSTALLED,False,False,True,None,True,None,1277.0,4.0,False
6870,HOUSE,HOUSE,275000.0,1977.0,GOOD,Regular,5.0,190.0,SEMI_EQUIPPED,False,False,True,None,None,None,784.0,4.0,False
4610,HOUSE,VILLA,279000.0,1976.0,TO_RENOVATE,Regular,3.0,200.0,HYPER_EQUIPPED,False,False,True,35.0,True,300.0,872.0,4.0,False
4000,HOUSE,HOUSE,280000.0,1970.0,GOOD,Regular,3.0,120.0,INSTALLED,False,False,True,None,True,100.0,160.0,2.0,True
6020,HOUSE,HOUSE,295000.0,2022.0,AS_NEW,Regular,3.0,165.0,INSTALLED,False,False,True,30.0,True,100.0,299.0,2.0,False
4141,HOUSE,VILLA,314000.0,1966.0,TO_RENOVATE,Regular,3.0,150.0,NOT_INSTALLED,False,False,True,None,True,600.0,1508.0,4.0,False
1325,HOUSE,HOUSE,315000.0,1987.0,TO_RENOVATE,Regular,2.0,110.0,NOT_INSTALLED,False,True,True,30.0,True,1332.0,1332.0,4.0,False
4870,HOUSE,HOUSE,319000.0,1957.0,TO_BE_DONE_UP,Regular,3.0,135.0,SEMI_EQUIPPED,False,False,None,None,True,800.0,1022.0,4.0,False
6700,HOUSE,HOUSE,330000.0,1947.0,TO_BE_DONE_UP,Regular,4.0,167.0,SEMI_EQUIPPED,False,False,None,None,True,None,370.0,3.0,False
1840,HOUSE,HOUSE,335000.0,1946.0,TO_BE_DONE_UP,Regular,5.0,161.0,SEMI_EQUIPPED,False,False,None,None,None,None,125.0,2.0,False
2830,HOUSE,HOUSE,335000.0,1951.0,GOOD,Regular,3.0,225.0,INSTALLED,False,False,None,None,True,None,425.0,3.0,False
9810,HOUSE,COUNTRY_COTTAGE,339000.0,1900.0,TO_RESTORE,Regular,2.0,197.0,USA_INSTALLED,False,False,None,None,True,770.0,885.0,4.0,False
9600,HOUSE,HOUSE,345000.0,1919.0,TO_RENOVATE,Regular,3.0,390.0,INSTALLED,False,False,None,None,True,2225.0,2650.0,4.0,False
1700,HOUSE,HOUSE,349000.0,1936.0,GOOD,Regular,3.0,157.0,USA_INSTALLED,False,False,True,20.0,True,200.0,280.0,2.0,False
8551,HOUSE,HOUSE,349000.0,2011.0,GOOD,Regular,3.0,152.0,INSTALLED,False,False,True,None,None,None,302.0,3.0,False
9280,HOUSE,HOUSE,349000.0,1964.0,TO_BE_DONE_UP,Regular,3.0,185.0,None,False,False,None,None,True,392.0,542.0,4.0,False
4050,HOUSE,HOUSE,350000.0,1969.0,TO_BE_DONE_UP,Regular,3.0,162.0,INSTALLED,False,False,None,None,True,700.0,879.0,4.0,False
1400,HOUSE,VILLA,365000.0,1975.0,TO_RENOVATE,Regular,4.0,215.0,SEMI_EQUIPPED,False,True,None,None,True,None,954.0,4.0,False
6230,HOUSE,VILLA,365000.0,1975.0,TO_RENOVATE,Regular,4.0,215.0,SEMI_EQUIPPED,False,True,None,None,True,None,954.0,4.0,False
8620,HOUSE,HOUSE,365000.0,1979.0,TO_BE_DONE_UP,Regular,4.0,136.0,INSTALLED,False,False,None,None,True,298.0,366.0,3.0,False
1070,HOUSE,HOUSE,375000.0,1959.0,TO_RENOVATE,Regular,3.0,156.0,None,False,False,True,None,True,140.0,278.0,2.0,False
1800,HOUSE,HOUSE,375000.0,1965.0,AS_NEW,Regular,3.0,150.0,INSTALLED,False,False,True,None,True,45.0,147.0,2.0,False
1700,HOUSE,HOUSE,379000.0,1935.0,GOOD,Regular,3.0,125.0,INSTALLED,False,False,True,None,None,None,305.0,3.0,False
1831,HOUSE,HOUSE,383000.0,1990.0,AS_NEW,Regular,5.0,216.0,USA_INSTALLED,False,False,None,None,None,None,730.0,2.0,False
4260,HOUSE,HOUSE,390000.0,1986.0,AS_NEW,Regular,4.0,190.0,INSTALLED,False,False,True,None,True,None,1355.0,4.0,False
1140,HOUSE,HOUSE,395000.0,1930.0,AS_NEW,Regular,4.0,158.0,HYPER_EQUIPPED,False,False,True,30.0,True,230.0,350.0,2.0,False
6790,HOUSE,HOUSE,395000.0,1966.0,TO_BE_DONE_UP,Regular,2.0,124.0,SEMI_EQUIPPED,False,False,None,None,True,None,1046.0,4.0,False
7800,HOUSE,HOUSE,395000.0,1875.0,AS_NEW,Regular,5.0,200.0,INSTALLED,False,False,True,25.0,True,None,1500.0,4.0,False
1780,HOUSE,HOUSE,398000.0,1963.0,TO_RENOVATE,Regular,6.0,414.0,SEMI_EQUIPPED,False,True,True,None,True,None,515.0,2.0,False
1755,HOUSE,HOUSE,410000.0,2009.0,GOOD,Regular,2.0,140.0,HYPER_EQUIPPED,False,False,True,15.0,True,None,426.0,4.0,False
7880,HOUSE,VILLA,435000.0,1974.0,GOOD,Regular,3.0,215.0,INSTALLED,False,False,True,None,None,None,1160.0,4.0,False
1780,HOUSE,HOUSE,449000.0,1890.0,TO_BE_DONE_UP,Regular,3.0,181.0,HYPER_EQUIPPED,False,False,True,40.0,True,210.0,328.0,3.0,False
1380,HOUSE,HOUSE,450000.0,1900.0,TO_RENOVATE,Regular,1.0,92.0,SEMI_EQUIPPED,False,False,True,20.0,True,2435.0,2435.0,3.0,False
1000,HOUSE,APARTMENT_BLOCK,465000.0,1860.0,AS_NEW,Regular,4.0,180.0,HYPER_EQUIPPED,False,False,True,10.0,True,35.0,112.0,2.0,False
1030,HOUSE,APARTMENT_BLOCK,465000.0,1860.0,AS_NEW,Regular,4.0,180.0,HYPER_EQUIPPED,False,False,True,10.0,True,35.0,112.0,2.0,False
1030,HOUSE,HOUSE,465000.0,1860.0,AS_NEW,Regular,4.0,180.0,HYPER_EQUIPPED,False,False,True,10.0,True,35.0,112.0,2.0,False
3001,HOUSE,HOUSE,465000.0,1956.0,TO_BE_DONE_UP,Regular,4.0,183.0,SEMI_EQUIPPED,False,True,True,None,True,None,201.0,2.0,False
8820,HOUSE,MANSION,489000.0,1881.0,GOOD,Regular,3.0,283.0,HYPER_EQUIPPED,False,False,None,None,True,90.0,429.0,2.0,False
1180,HOUSE,HOUSE,495000.0,2000.0,GOOD,Regular,3.0,96.0,USA_HYPER_EQUIPPED,False,False,True,4.0,True,50.0,95.0,3.0,False
1200,HOUSE,HOUSE,498000.0,1956.0,TO_RENOVATE,Regular,3.0,100.0,INSTALLED,False,False,None,None,True,50.0,140.0,2.0,False
1390,HOUSE,VILLA,499000.0,1977.0,TO_RENOVATE,Regular,5.0,180.0,SEMI_EQUIPPED,False,False,True,48.0,True,1748.0,1883.0,4.0,False
4520,HOUSE,HOUSE,499000.0,2001.0,GOOD,Regular,5.0,244.0,INSTALLED,False,False,True,None,True,1957.0,2170.0,4.0,True
1200,HOUSE,HOUSE,520000.0,1910.0,TO_RENOVATE,Regular,4.0,358.0,HYPER_EQUIPPED,False,False,True,40.0,None,None,196.0,2.0,False
1190,HOUSE,HOUSE,525000.0,1930.0,TO_BE_DONE_UP,Regular,4.0,230.0,SEMI_EQUIPPED,False,False,True,6.0,True,120.0,200.0,2.0,False
2830,HOUSE,CASTLE,547000.0,1923.0,JUST_RENOVATED,Regular,4.0,240.0,INSTALLED,False,False,True,None,True,476.0,851.0,3.0,False
1330,HOUSE,HOUSE,560000.0,1967.0,TO_BE_DONE_UP,Regular,3.0,160.0,INSTALLED,False,False,True,28.0,True,902.0,902.0,4.0,False
1950,HOUSE,HOUSE,575000.0,1932.0,GOOD,Regular,5.0,205.0,USA_HYPER_EQUIPPED,False,False,True,20.0,None,None,135.0,2.0,False
8000,HOUSE,MANSION,585000.0,1934.0,JUST_RENOVATED,Regular,5.0,244.0,INSTALLED,False,False,None,None,None,None,115.0,2.0,False
1730,HOUSE,HOUSE,595000.0,1971.0,AS_NEW,Regular,4.0,220.0,INSTALLED,False,False,True,100.0,None,None,422.0,4.0,False
3400,HOUSE,VILLA,598000.0,1996.0,AS_NEW,Regular,6.0,403.0,HYPER_EQUIPPED,False,False,True,60.0,None,None,564.0,3.0,True
9300,HOUSE,HOUSE,599000.0,1938.0,GOOD,Regular,5.0,265.0,INSTALLED,False,False,True,80.0,True,170.0,393.0,2.0,False
1190,HOUSE,TOWN_HOUSE,600000.0,1972.0,TO_RENOVATE,Regular,5.0,300.0,INSTALLED,False,False,True,20.0,True,190.0,290.0,2.0,False
1200,HOUSE,HOUSE,625000.0,1954.0,GOOD,Regular,3.0,231.0,NOT_INSTALLED,False,False,True,None,True,70.0,180.0,2.0,False
1070,HOUSE,HOUSE,645000.0,1910.0,TO_RENOVATE,Regular,4.0,320.0,NOT_INSTALLED,False,False,True,4.0,None,None,320.0,2.0,False
1970,HOUSE,HOUSE,645000.0,1966.0,TO_RENOVATE,Regular,3.0,190.0,INSTALLED,False,False,True,None,True,350.0,709.0,4.0,False
1200,HOUSE,APARTMENT_BLOCK,650000.0,1961.0,TO_BE_DONE_UP,Regular,4.0,267.0,INSTALLED,False,False,True,10.0,True,44.0,162.0,2.0,False
1200,HOUSE,HOUSE,650000.0,1961.0,TO_BE_DONE_UP,Regular,4.0,267.0,INSTALLED,False,False,True,10.0,True,44.0,162.0,2.0,False
1380,HOUSE,HOUSE,650000.0,1900.0,TO_RENOVATE,Regular,5.0,240.0,SEMI_EQUIPPED,False,False,None,None,True,6742.0,6742.0,3.0,False
1200,HOUSE,HOUSE,680000.0,1931.0,AS_NEW,Regular,3.0,188.0,USA_SEMI_EQUIPPED,False,False,True,16.0,True,100.0,175.0,2.0,False
1410,HOUSE,VILLA,685000.0,1975.0,AS_NEW,Regular,4.0,184.0,HYPER_EQUIPPED,False,True,True,None,True,None,729.0,4.0,False
1420,HOUSE,VILLA,690000.0,1993.0,GOOD,Regular,6.0,271.0,HYPER_EQUIPPED,False,False,True,20.0,True,945.0,945.0,4.0,False
1180,HOUSE,HOUSE,695000.0,1937.0,GOOD,Regular,5.0,205.0,HYPER_EQUIPPED,False,False,True,10.0,True,130.0,280.0,2.0,False
1630,HOUSE,HOUSE,695000.0,2019.0,AS_NEW,Regular,4.0,200.0,INSTALLED,False,True,True,10.0,True,250.0,423.0,3.0,False
1950,HOUSE,MIXED_USE_BUILDING,695000.0,1980.0,GOOD,Regular,3.0,350.0,SEMI_EQUIPPED,False,False,True,None,True,1400.0,1724.0,4.0,False
1332,HOUSE,VILLA,699000.0,1900.0,TO_RENOVATE,Regular,6.0,300.0,INSTALLED,False,False,True,None,True,2000.0,2046.0,4.0,False
1030,HOUSE,APARTMENT_BLOCK,720000.0,1960.0,GOOD,Regular,4.0,415.0,SEMI_EQUIPPED,False,False,None,None,None,None,155.0,2.0,False
1200,HOUSE,HOUSE,745000.0,1949.0,GOOD,Regular,5.0,210.0,INSTALLED,False,False,True,22.0,None,None,133.0,2.0,False
1853,HOUSE,MIXED_USE_BUILDING,780000.0,2016.0,GOOD,Regular,3.0,200.0,USA_HYPER_EQUIPPED,False,False,True,12.0,True,85.0,260.0,2.0,False
1150,HOUSE,HOUSE,795000.0,1940.0,GOOD,Regular,5.0,200.0,HYPER_EQUIPPED,False,False,True,11.0,True,150.0,360.0,3.0,False
1950,HOUSE,HOUSE,795000.0,1940.0,GOOD,Regular,5.0,200.0,HYPER_EQUIPPED,False,False,True,11.0,True,150.0,360.0,3.0,False
1160,HOUSE,HOUSE,850000.0,1989.0,AS_NEW,Regular,4.0,262.0,INSTALLED,False,True,True,25.0,True,180.0,367.0,3.0,False
1180,HOUSE,HOUSE,850000.0,1926.0,GOOD,Regular,3.0,250.0,HYPER_EQUIPPED,False,False,True,None,True,11.0,120.0,2.0,False
1190,HOUSE,HOUSE,895000.0,1924.0,TO_RENOVATE,Regular,6.0,480.0,None,False,True,True,30.0,True,90.0,330.0,2.0,False
1301,HOUSE,HOUSE,900000.0,1974.0,GOOD,Regular,5.0,255.0,HYPER_EQUIPPED,False,False,True,100.0,True,1500.0,1500.0,4.0,False
1330,HOUSE,VILLA,945000.0,2004.0,AS_NEW,Regular,3.0,300.0,USA_HYPER_EQUIPPED,False,False,True,None,True,500.0,1110.0,4.0,True
1950,HOUSE,HOUSE,945000.0,1965.0,GOOD,Regular,6.0,275.0,SEMI_EQUIPPED,False,False,True,25.0,True,250.0,413.0,3.0,False
1000,HOUSE,TOWN_HOUSE,995000.0,1939.0,GOOD,Regular,6.0,280.0,USA_INSTALLED,False,False,True,None,True,250.0,345.0,3.0,False
1150,HOUSE,HOUSE,995000.0,1968.0,GOOD,Regular,4.0,200.0,HYPER_EQUIPPED,False,False,True,None,True,350.0,400.0,3.0,False
1150,HOUSE,HOUSE,995000.0,1963.0,TO_RENOVATE,Regular,7.0,250.0,INSTALLED,False,False,True,40.0,True,350.0,541.0,4.0,False
1040,HOUSE,MANSION,999000.0,1908.0,GOOD,Regular,5.0,468.0,INSTALLED,False,False,None,None,True,53.0,170.0,2.0,False
1150,HOUSE,MANSION,999000.0,1908.0,GOOD,Regular,5.0,468.0,INSTALLED,False,False,None,None,True,53.0,170.0,2.0,False
